OID_,POINT_X,POINT_Y,Profile_ID,Distance (m),Distance (km),ORIG_SEQ,B2,B3,B4,Benthos,Benthos _label,Bathymetrey 
502,265728.2345,6133105.298,2,5020,5.02,502,68.1960144,46.4311981,48,1,Seagrass,-12.244916
503,265718.3769,6133103.617,2,5030,5.03,503,55.3710594,47.6174049,48,1,Seagrass,-12.2670393
504,265708.5193,6133101.935,2,5040,5.04,504,59.041481,47.4426956,47.8013725,1,Seagrass,-12.2895298
505,265698.6617,6133100.253,2,5050,5.05,505,73.0131378,51.8151016,51.6612968,1,Seagrass,-12.3123856
506,265688.8042,6133098.572,2,5060,5.06,506,77.9342575,61.20895,56.1483536,1,Seagrass,-12.3356075
507,265678.9466,6133096.89,2,5070,5.07,507,68.0458527,62.4142761,57.3200684,1,Seagrass,-12.3591957
508,265669.089,6133095.208,2,5080,5.08,508,69.2229004,58.2654915,57,1,Seagrass,-12.3831511
509,265659.2314,6133093.527,2,5090,5.09,509,69.5527573,56.7834167,57.1473389,1,Seagrass,-12.4074707
510,265649.3738,6133091.845,2,5100,5.1,510,66.3051071,52.6002579,56.9304008,1,Seagrass,-12.4321575
511,265639.5162,6133090.163,2,5110,5.11,511,59.4004059,54.6438446,54.4369431,1,Seagrass,-12.4572105
512,265629.6587,6133088.482,2,5120,5.12,512,65.688652,59.0889816,54.9585762,1,Seagrass,-12.4826288
513,265619.8011,6133086.8,2,5130,5.13,513,71.1305542,57.1613846,55.630661,1,Seagrass,-12.5084143
514,265609.9435,6133085.118,2,5140,5.14,514,68.9766159,50.5018883,52.0653305,1,Seagrass,-12.534565
515,265600.0859,6133083.436,2,5150,5.15,515,65.9271088,47.4914093,52.288456,1,Seagrass,-12.5610819
516,265590.2283,6133081.755,2,5160,5.16,516,63.4755592,51.4824257,54.3307457,1,Seagrass,-12.5870476
517,265580.3707,6133080.073,2,5170,5.17,517,65.5656815,56.4472275,56.4044952,1,Seagrass,-12.6074333
518,265570.5132,6133078.391,2,5180,5.18,518,69.5311661,56.8478355,55.7644157,1,Seagrass,-12.6274529
519,265560.6556,6133076.71,2,5190,5.19,519,74.2171402,56.5206528,51.9299393,1,Seagrass,-12.6471062
520,265550.798,6133075.028,2,5200,5.2,520,78.1317825,61.7378998,53.9430275,1,Seagrass,-12.6663933
521,265540.9404,6133073.346,2,5210,5.21,521,75.148407,61.1809616,55.6687393,1,Seagrass,-12.6853151
522,265531.0828,6133071.665,2,5220,5.22,522,79.6098175,53.6976814,52.4181328,1,Seagrass,-12.7038698
523,265521.2253,6133069.983,2,5230,5.23,523,83.587822,57.3258018,50.3106575,1,Seagrass,-12.7220592
524,265511.3677,6133068.301,2,5240,5.24,524,82.749527,64.6894226,51.4094315,1,Seagrass,-12.7398825
525,265501.5101,6133066.62,2,5250,5.25,525,71.1985245,66.8497696,54.4512138,1,Seagrass,-12.7573395
526,265491.6525,6133064.938,2,5260,5.26,526,67.3696823,60.9256783,55.0163651,1,Seagrass,-12.7744303
527,265481.7949,6133063.256,2,5270,5.27,527,64.6958618,60.3660431,52.6313515,1,Seagrass,-12.7911549
528,265471.9373,6133061.575,2,5280,5.28,528,63.7562256,56.5972786,53.1728897,1,Seagrass,-12.8075132
529,265462.0798,6133059.893,2,5290,5.29,529,66.0426636,53.6790047,49.5802612,1,Seagrass,-12.8235054
530,265452.2222,6133058.211,2,5300,5.3,530,65.6945724,52.5031471,48.9668388,1,Seagrass,-12.8391323
531,265442.3646,6133056.53,2,5310,5.31,531,60.3379288,60.6660995,52.8003693,1,Seagrass,-12.854393
532,265432.507,6133054.848,2,5320,5.32,532,54.5629158,59.6149826,59.5279617,1,Seagrass,-12.8692865
533,265422.6494,6133053.166,2,5330,5.33,533,80.9561539,67.2270126,57.6383095,1,Seagrass,-12.8838158
534,265412.7918,6133051.485,2,5340,5.34,534,58.6121979,53.5210915,52.655201,1,Seagrass,-12.8979778
535,265402.9343,6133049.803,2,5350,5.35,535,68.3048172,54.593792,51.678257,1,Seagrass,-12.9117737
536,265393.0767,6133048.121,2,5360,5.36,536,70.8157349,60.3134308,54.2281609,1,Seagrass,-12.9252043
537,265383.2191,6133046.439,2,5370,5.37,537,61.8402901,59.3881302,49.4420128,1,Seagrass,-12.9382677
538,265373.3615,6133044.758,2,5380,5.38,538,61.8651695,59.4504204,49.6673088,1,Seagrass,-12.9509659
539,265363.5039,6133043.076,2,5390,5.39,539,61.6765251,66.0076675,54.2388954,1,Seagrass,-12.9632978
540,265353.6464,6133041.394,2,5400,5.4,540,74.7023392,58.7728996,57.1500931,1,Seagrass,-12.9752645
541,265343.7888,6133039.713,2,5410,5.41,541,59.1247902,50.0899811,51.6091919,1,Seagrass,-12.9868641
542,265333.9312,6133038.031,2,5420,5.42,542,67.2060165,56.4670982,48.0499001,1,Seagrass,-12.9980984
543,265324.0736,6133036.349,2,5430,5.43,543,83.5219574,70.831192,52.1003494,1,Seagrass,-13.0224771
544,265314.216,6133034.668,2,5440,5.44,544,85.7309189,76.5686035,55.5000763,1,Seagrass,-13.0499763
545,265304.3584,6133032.986,2,5450,5.45,545,84.9311981,75.4361649,50.8326912,1,Seagrass,-13.0778418
546,265294.5009,6133031.304,2,5460,5.46,546,53.4354286,77.4775467,57.0314636,1,Seagrass,-13.1060734
547,265284.6433,6133029.622,2,5470,5.47,547,76.2774353,64.8617172,57.6873741,1,Seagrass,-13.1346712
548,265274.7857,6133027.941,2,5480,5.48,548,75.7496567,55.0189056,62.5653076,1,Seagrass,-13.1636343
549,265264.9281,6133026.259,2,5490,5.49,549,57.3983231,55.3929634,52.5899277,1,Seagrass,-13.1929636
550,265255.0705,6133024.577,2,5500,5.5,550,76.1804199,57.7244568,48.0279007,1,Seagrass,-13.2226591
551,265245.213,6133022.896,2,5510,5.51,551,99.2324524,55.7587814,46.76437,1,Seagrass,-13.2527208
552,265235.3554,6133021.214,2,5520,5.52,552,63.1507225,47.5088615,47.9192696,1,Seagrass,-13.2831488
553,265225.4978,6133019.532,2,5530,5.53,553,62.4740143,47.0842094,54.8292694,1,Seagrass,-13.313942
554,265215.6402,6133017.851,2,5540,5.54,554,65.6172714,52.651844,48.4989586,1,Seagrass,-13.3451014
555,265205.7826,6133016.169,2,5550,5.55,555,68.6199493,59.1581116,64.4508209,1,Seagrass,-13.376627
556,265195.925,6133014.487,2,5560,5.56,556,74.8095322,64.091774,57.021347,1,Seagrass,-13.4085188
557,265186.0675,6133012.806,2,5570,5.57,557,59.9553032,60.8503914,57.11269,1,Seagrass,-13.4407759
558,265176.2099,6133011.124,2,5580,5.58,558,66.6128922,60.5896912,55.8816795,1,Seagrass,-13.4733992
559,265166.3523,6133009.442,2,5590,5.59,559,87.5019226,62.0002594,53.2235413,1,Seagrass,-13.5063887
560,265156.4947,6133007.761,2,5600,5.6,560,79.571907,56.7506828,55.5598717,1,Seagrass,-13.5397434
561,265146.6371,6133006.079,2,5610,5.61,561,64.6855927,56.7255669,56.8539543,1,Seagrass,-13.5734653
562,265136.7795,6133004.397,2,5620,5.62,562,74.9709091,57,57.105751,1,Seagrass,-13.6075525
563,265126.922,6133002.715,2,5630,5.63,563,76.541481,57,53.9005241,1,Seagrass,-13.642005
564,265117.0644,6133001.034,2,5640,5.64,564,80.0266647,57,48.7174568,1,Seagrass,-13.6768246
565,265107.2068,6132999.352,2,5650,5.65,565,71.139183,56.7980614,48.3155098,1,Seagrass,-13.7120094
566,265097.3492,6132997.671,2,5660,5.66,566,69.5637283,56.7811012,48.7329483,1,Seagrass,-13.7475605
567,265087.4916,6132995.989,2,5670,5.67,567,60.1314583,57,48.2245216,1,Seagrass,-13.7834768
568,265077.6341,6132994.307,2,5680,5.68,568,64.5075836,57.0655746,48,1,Seagrass,-13.8197594
569,265067.7765,6132992.625,2,5690,5.69,569,76.877243,61.4297295,48,1,Seagrass,-13.8431578
